"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pct. of People Who Took Public Transit to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranpt","TimeFrame","GeoVintage","Source","Location"
"Block Group","060830008063","CA","060830008063","=""060830008063""","0.87","2019-2023","2022","Census","California (State)"
"Block Group","060830008064","CA","060830008064","=""060830008064""","7.45","2019-2023","2022","Census","California (State)"
"Block Group","060830009001","CA","060830009001","=""060830009001""","4.04","2019-2023","2022","Census","California (State)"
"Block Group","060830009002","CA","060830009002","=""060830009002""","2.41","2019-2023","2022","Census","California (State)"
"Block Group","060830009003","CA","060830009003","=""060830009003""","1.36","2019-2023","2022","Census","California (State)"
"Block Group","060830010011","CA","060830010011","=""060830010011""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830010012","CA","060830010012","=""060830010012""","6.21","2019-2023","2022","Census","California (State)"
"Block Group","060830010021","CA","060830010021","=""060830010021""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830010022","CA","060830010022","=""060830010022""","6.06","2019-2023","2022","Census","California (State)"
"Block Group","060830010023","CA","060830010023","=""060830010023""","1.70","2019-2023","2022","Census","California (State)"
"Block Group","060830011011","CA","060830011011","=""060830011011""","4.30","2019-2023","2022","Census","California (State)"
"Block Group","060830011012","CA","060830011012","=""060830011012""","3.13","2019-2023","2022","Census","California (State)"
"Block Group","060830011013","CA","060830011013","=""060830011013""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830011014","CA","060830011014","=""060830011014""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830011021","CA","060830011021","=""060830011021""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830011022","CA","060830011022","=""060830011022""","6.02","2019-2023","2022","Census","California (State)"
"Block Group","060830011023","CA","060830011023","=""060830011023""","16.97","2019-2023","2022","Census","California (State)"
"Block Group","060830012031","CA","060830012031","=""060830012031""","4.65","2019-2023","2022","Census","California (State)"
"Block Group","060830012032","CA","060830012032","=""060830012032""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830012061","CA","060830012061","=""060830012061""","8.76","2019-2023","2022","Census","California (State)"
"Block Group","060830012062","CA","060830012062","=""060830012062""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830012063","CA","060830012063","=""060830012063""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830012081","CA","060830012081","=""060830012081""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830012082","CA","060830012082","=""060830012082""","4.39","2019-2023","2022","Census","California (State)"
"Block Group","060830012083","CA","060830012083","=""060830012083""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830012084","CA","060830012084","=""060830012084""","2.81","2019-2023","2022","Census","California (State)"
"Block Group","060830012085","CA","060830012085","=""060830012085""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013061","CA","060830013061","=""060830013061""","0.98","2019-2023","2022","Census","California (State)"
"Block Group","060830013062","CA","060830013062","=""060830013062""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013063","CA","060830013063","=""060830013063""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013071","CA","060830013071","=""060830013071""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013072","CA","060830013072","=""060830013072""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013073","CA","060830013073","=""060830013073""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013074","CA","060830013074","=""060830013074""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013081","CA","060830013081","=""060830013081""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013082","CA","060830013082","=""060830013082""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013083","CA","060830013083","=""060830013083""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013084","CA","060830013084","=""060830013084""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830013085","CA","060830013085","=""060830013085""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830014031","CA","060830014031","=""060830014031""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830014041","CA","060830014041","=""060830014041""","1.17","2019-2023","2022","Census","California (State)"
"Block Group","060830014042","CA","060830014042","=""060830014042""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830015001","CA","060830015001","=""060830015001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830015002","CA","060830015002","=""060830015002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830015003","CA","060830015003","=""060830015003""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830016011","CA","060830016011","=""060830016011""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830016012","CA","060830016012","=""060830016012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830016013","CA","060830016013","=""060830016013""","1.95","2019-2023","2022","Census","California (State)"
"Block Group","060830016041","CA","060830016041","=""060830016041""","8.82","2019-2023","2022","Census","California (State)"
"Block Group","060830016042","CA","060830016042","=""060830016042""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830016043","CA","060830016043","=""060830016043""","7.19","2019-2023","2022","Census","California (State)"
"Block Group","060830016044","CA","060830016044","=""060830016044""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830017041","CA","060830017041","=""060830017041""","1.11","2019-2023","2022","Census","California (State)"
"Block Group","060830017042","CA","060830017042","=""060830017042""","2.70","2019-2023","2022","Census","California (State)"
"Block Group","060830017061","CA","060830017061","=""060830017061""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830017062","CA","060830017062","=""060830017062""","8.83","2019-2023","2022","Census","California (State)"
"Block Group","060830017063","CA","060830017063","=""060830017063""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830017064","CA","060830017064","=""060830017064""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830017065","CA","060830017065","=""060830017065""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830018001","CA","060830018001","=""060830018001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019051","CA","060830019051","=""060830019051""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019052","CA","060830019052","=""060830019052""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019053","CA","060830019053","=""060830019053""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019071","CA","060830019071","=""060830019071""","7.48","2019-2023","2022","Census","California (State)"
"Block Group","060830019081","CA","060830019081","=""060830019081""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019082","CA","060830019082","=""060830019082""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019083","CA","060830019083","=""060830019083""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019084","CA","060830019084","=""060830019084""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019091","CA","060830019091","=""060830019091""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019092","CA","060830019092","=""060830019092""","2.38","2019-2023","2022","Census","California (State)"
"Block Group","060830019101","CA","060830019101","=""060830019101""","0.33","2019-2023","2022","Census","California (State)"
"Block Group","060830019102","CA","060830019102","=""060830019102""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019103","CA","060830019103","=""060830019103""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019111","CA","060830019111","=""060830019111""","0.66","2019-2023","2022","Census","California (State)"
"Block Group","060830019112","CA","060830019112","=""060830019112""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019121","CA","060830019121","=""060830019121""","2.46","2019-2023","2022","Census","California (State)"
"Block Group","060830019122","CA","060830019122","=""060830019122""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830019123","CA","060830019123","=""060830019123""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020051","CA","060830020051","=""060830020051""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020052","CA","060830020052","=""060830020052""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020053","CA","060830020053","=""060830020053""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020054","CA","060830020054","=""060830020054""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020061","CA","060830020061","=""060830020061""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020062","CA","060830020062","=""060830020062""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020081","CA","060830020081","=""060830020081""","7.60","2019-2023","2022","Census","California (State)"
"Block Group","060830020082","CA","060830020082","=""060830020082""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020083","CA","060830020083","=""060830020083""","17.93","2019-2023","2022","Census","California (State)"
"Block Group","060830020084","CA","060830020084","=""060830020084""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020091","CA","060830020091","=""060830020091""","8.05","2019-2023","2022","Census","California (State)"
"Block Group","060830020092","CA","060830020092","=""060830020092""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020093","CA","060830020093","=""060830020093""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020101","CA","060830020101","=""060830020101""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020102","CA","060830020102","=""060830020102""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020103","CA","060830020103","=""060830020103""","2.38","2019-2023","2022","Census","California (State)"
"Block Group","060830020104","CA","060830020104","=""060830020104""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020111","CA","060830020111","=""060830020111""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020112","CA","060830020112","=""060830020112""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020113","CA","060830020113","=""060830020113""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020121","CA","060830020121","=""060830020121""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020122","CA","060830020122","=""060830020122""","3.53","2019-2023","2022","Census","California (State)"
"Block Group","060830020123","CA","060830020123","=""060830020123""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020131","CA","060830020131","=""060830020131""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020132","CA","060830020132","=""060830020132""","3.92","2019-2023","2022","Census","California (State)"
"Block Group","060830020141","CA","060830020141","=""060830020141""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020142","CA","060830020142","=""060830020142""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830020143","CA","060830020143","=""060830020143""","5.76","2019-2023","2022","Census","California (State)"
"Block Group","060830020151","CA","060830020151","=""060830020151""","3.59","2019-2023","2022","Census","California (State)"
"Block Group","060830020152","CA","060830020152","=""060830020152""","3.45","2019-2023","2022","Census","California (State)"
"Block Group","060830020153","CA","060830020153","=""060830020153""","2.07","2019-2023","2022","Census","California (State)"
"Block Group","060830020154","CA","060830020154","=""060830020154""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830021011","CA","060830021011","=""060830021011""","3.99","2019-2023","2022","Census","California (State)"
"Block Group","060830021012","CA","060830021012","=""060830021012""","5.14","2019-2023","2022","Census","California (State)"
"Block Group","060830021021","CA","060830021021","=""060830021021""","1.10","2019-2023","2022","Census","California (State)"
"Block Group","060830021022","CA","060830021022","=""060830021022""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830021031","CA","060830021031","=""060830021031""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830021032","CA","060830021032","=""060830021032""","3.25","2019-2023","2022","Census","California (State)"
"Block Group","060830021033","CA","060830021033","=""060830021033""","0.32","2019-2023","2022","Census","California (State)"
"Block Group","060830022051","CA","060830022051","=""060830022051""","3.94","2019-2023","2022","Census","California (State)"
"Block Group","060830022052","CA","060830022052","=""060830022052""","2.52","2019-2023","2022","Census","California (State)"
"Block Group","060830022053","CA","060830022053","=""060830022053""","1.84","2019-2023","2022","Census","California (State)"
"Block Group","060830022061","CA","060830022061","=""060830022061""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830022062","CA","060830022062","=""060830022062""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830022063","CA","060830022063","=""060830022063""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830022091","CA","060830022091","=""060830022091""","1.31","2019-2023","2022","Census","California (State)"
"Block Group","060830022092","CA","060830022092","=""060830022092""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830022101","CA","060830022101","=""060830022101""","0.45","2019-2023","2022","Census","California (State)"
"Block Group","060830022102","CA","060830022102","=""060830022102""","1.35","2019-2023","2022","Census","California (State)"
"Block Group","060830022103","CA","060830022103","=""060830022103""","2.38","2019-2023","2022","Census","California (State)"
"Block Group","060830022111","CA","060830022111","=""060830022111""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830022112","CA","060830022112","=""060830022112""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830022113","CA","060830022113","=""060830022113""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830022114","CA","060830022114","=""060830022114""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023031","CA","060830023031","=""060830023031""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023032","CA","060830023032","=""060830023032""","1.71","2019-2023","2022","Census","California (State)"
"Block Group","060830023033","CA","060830023033","=""060830023033""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023034","CA","060830023034","=""060830023034""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023035","CA","060830023035","=""060830023035""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023041","CA","060830023041","=""060830023041""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023042","CA","060830023042","=""060830023042""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023043","CA","060830023043","=""060830023043""","2.76","2019-2023","2022","Census","California (State)"
"Block Group","060830023044","CA","060830023044","=""060830023044""","4.42","2019-2023","2022","Census","California (State)"
"Block Group","060830023071","CA","060830023071","=""060830023071""","2.87","2019-2023","2022","Census","California (State)"
"Block Group","060830023072","CA","060830023072","=""060830023072""","4.04","2019-2023","2022","Census","California (State)"
"Block Group","060830023073","CA","060830023073","=""060830023073""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023081","CA","060830023081","=""060830023081""","1.26","2019-2023","2022","Census","California (State)"
"Block Group","060830023082","CA","060830023082","=""060830023082""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023091","CA","060830023091","=""060830023091""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023092","CA","060830023092","=""060830023092""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023101","CA","060830023101","=""060830023101""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830023102","CA","060830023102","=""060830023102""","2.47","2019-2023","2022","Census","California (State)"
"Block Group","060830024051","CA","060830024051","=""060830024051""","3.57","2019-2023","2022","Census","California (State)"
"Block Group","060830024052","CA","060830024052","=""060830024052""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024061","CA","060830024061","=""060830024061""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024062","CA","060830024062","=""060830024062""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024071","CA","060830024071","=""060830024071""","8.91","2019-2023","2022","Census","California (State)"
"Block Group","060830024072","CA","060830024072","=""060830024072""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024081","CA","060830024081","=""060830024081""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024091","CA","060830024091","=""060830024091""","4.77","2019-2023","2022","Census","California (State)"
"Block Group","060830024092","CA","060830024092","=""060830024092""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024093","CA","060830024093","=""060830024093""","7.19","2019-2023","2022","Census","California (State)"
"Block Group","060830024101","CA","060830024101","=""060830024101""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024102","CA","060830024102","=""060830024102""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830024103","CA","060830024103","=""060830024103""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830025031","CA","060830025031","=""060830025031""","5.18","2019-2023","2022","Census","California (State)"
"Block Group","060830025041","CA","060830025041","=""060830025041""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830025042","CA","060830025042","=""060830025042""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830025043","CA","060830025043","=""060830025043""","2.19","2019-2023","2022","Census","California (State)"
"Block Group","060830027031","CA","060830027031","=""060830027031""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830027032","CA","060830027032","=""060830027032""","3.59","2019-2023","2022","Census","California (State)"
"Block Group","060830027051","CA","060830027051","=""060830027051""","0.41","2019-2023","2022","Census","California (State)"
"Block Group","060830027052","CA","060830027052","=""060830027052""","11.92","2019-2023","2022","Census","California (State)"
"Block Group","060830027053","CA","060830027053","=""060830027053""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830027061","CA","060830027061","=""060830027061""","2.36","2019-2023","2022","Census","California (State)"
"Block Group","060830027062","CA","060830027062","=""060830027062""","3.34","2019-2023","2022","Census","California (State)"
"Block Group","060830027063","CA","060830027063","=""060830027063""","1.93","2019-2023","2022","Census","California (State)"
"Block Group","060830027064","CA","060830027064","=""060830027064""","8.93","2019-2023","2022","Census","California (State)"
"Block Group","060830027065","CA","060830027065","=""060830027065""","7.45","2019-2023","2022","Census","California (State)"
"Block Group","060830027071","CA","060830027071","=""060830027071""","7.06","2019-2023","2022","Census","California (State)"
"Block Group","060830027072","CA","060830027072","=""060830027072""","0.90","2019-2023","2022","Census","California (State)"
"Block Group","060830027073","CA","060830027073","=""060830027073""","2.89","2019-2023","2022","Census","California (State)"
"Block Group","060830027081","CA","060830027081","=""060830027081""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830027082","CA","060830027082","=""060830027082""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830027083","CA","060830027083","=""060830027083""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830027091","CA","060830027091","=""060830027091""","5.39","2019-2023","2022","Census","California (State)"
"Block Group","060830027092","CA","060830027092","=""060830027092""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830027101","CA","060830027101","=""060830027101""","6.16","2019-2023","2022","Census","California (State)"
"Block Group","060830027102","CA","060830027102","=""060830027102""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830027103","CA","060830027103","=""060830027103""","6.56","2019-2023","2022","Census","California (State)"
"Block Group","060830028021","CA","060830028021","=""060830028021""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060830028022","CA","060830028022","=""060830028022""","16.84","2019-2023","2022","Census","California (State)"
"Block Group","060830028023","CA","060830028023","=""060830028023""","11.95","2019-2023","2022","Census","California (State)"
"Block Group","060830028024","CA","060830028024","=""060830028024""","8.09","2019-2023","2022","Census","California (State)"
"Block Group","060830028061","CA","060830028061","=""060830028061""","1.18","2019-2023","2022","Census","California (State)"
