"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","360610116003","NY","360610116003","=""360610116003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610117000","NY","360610117000","=""360610117000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610117001","NY","360610117001","=""360610117001""","10.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118001","NY","360610118001","=""360610118001""","0.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118002","NY","360610118002","=""360610118002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118003","NY","360610118003","=""360610118003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118004","NY","360610118004","=""360610118004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118005","NY","360610118005","=""360610118005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118006","NY","360610118006","=""360610118006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118007","NY","360610118007","=""360610118007""","19.39","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610118008","NY","360610118008","=""360610118008""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610119001","NY","360610119001","=""360610119001""","9.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610119002","NY","360610119002","=""360610119002""","4.79","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610120001","NY","360610120001","=""360610120001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610120002","NY","360610120002","=""360610120002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610120003","NY","360610120003","=""360610120003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610120004","NY","360610120004","=""360610120004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610121001","NY","360610121001","=""360610121001""","2.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610121002","NY","360610121002","=""360610121002""","16.31","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610121003","NY","360610121003","=""360610121003""","0.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610121004","NY","360610121004","=""360610121004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610121005","NY","360610121005","=""360610121005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610121006","NY","360610121006","=""360610121006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610122001","NY","360610122001","=""360610122001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610122002","NY","360610122002","=""360610122002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610122003","NY","360610122003","=""360610122003""","0.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610122004","NY","360610122004","=""360610122004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124000","NY","360610124000","=""360610124000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124001","NY","360610124001","=""360610124001""","23.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124002","NY","360610124002","=""360610124002""","21.19","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124003","NY","360610124003","=""360610124003""","10.64","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124004","NY","360610124004","=""360610124004""","7.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124005","NY","360610124005","=""360610124005""","7.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124006","NY","360610124006","=""360610124006""","15.64","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124007","NY","360610124007","=""360610124007""","22.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610124008","NY","360610124008","=""360610124008""","22.47","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610125001","NY","360610125001","=""360610125001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610125002","NY","360610125002","=""360610125002""","2.49","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126001","NY","360610126001","=""360610126001""","0.50","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126002","NY","360610126002","=""360610126002""","16.94","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126003","NY","360610126003","=""360610126003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126004","NY","360610126004","=""360610126004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126005","NY","360610126005","=""360610126005""","18.44","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126006","NY","360610126006","=""360610126006""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126007","NY","360610126007","=""360610126007""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610126008","NY","360610126008","=""360610126008""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610127001","NY","360610127001","=""360610127001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610127002","NY","360610127002","=""360610127002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610127003","NY","360610127003","=""360610127003""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610127004","NY","360610127004","=""360610127004""","2.55","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610127005","NY","360610127005","=""360610127005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610128001","NY","360610128001","=""360610128001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610128002","NY","360610128002","=""360610128002""","6.46","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610128003","NY","360610128003","=""360610128003""","6.32","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610128004","NY","360610128004","=""360610128004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610128005","NY","360610128005","=""360610128005""","3.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610129000","NY","360610129000","=""360610129000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610129001","NY","360610129001","=""360610129001""","9.72","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610129002","NY","360610129002","=""360610129002""","7.17","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610130001","NY","360610130001","=""360610130001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610130002","NY","360610130002","=""360610130002""","4.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610130003","NY","360610130003","=""360610130003""","4.82","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610130004","NY","360610130004","=""360610130004""","0.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610131001","NY","360610131001","=""360610131001""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610131002","NY","360610131002","=""360610131002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610132000","NY","360610132000","=""360610132000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610132001","NY","360610132001","=""360610132001""","20.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610132002","NY","360610132002","=""360610132002""","4.53","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610132003","NY","360610132003","=""360610132003""","7.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610132004","NY","360610132004","=""360610132004""","7.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360610132005","NY","360610132005","=""360610132005""","17.97","2021","2010","EPA Smart Location Database","New York (State)"
