"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","040134221051","AZ","040134221051","=""040134221051""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134221052","AZ","040134221052","=""040134221052""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134221061","AZ","040134221061","=""040134221061""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134221062","AZ","040134221062","=""040134221062""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134221063","AZ","040134221063","=""040134221063""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134221071","AZ","040134221071","=""040134221071""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134221072","AZ","040134221072","=""040134221072""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222031","AZ","040134222031","=""040134222031""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222032","AZ","040134222032","=""040134222032""","1.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222033","AZ","040134222033","=""040134222033""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222091","AZ","040134222091","=""040134222091""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222092","AZ","040134222092","=""040134222092""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222093","AZ","040134222093","=""040134222093""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222094","AZ","040134222094","=""040134222094""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222095","AZ","040134222095","=""040134222095""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222101","AZ","040134222101","=""040134222101""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222102","AZ","040134222102","=""040134222102""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222103","AZ","040134222103","=""040134222103""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222111","AZ","040134222111","=""040134222111""","2.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222112","AZ","040134222112","=""040134222112""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222121","AZ","040134222121","=""040134222121""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222122","AZ","040134222122","=""040134222122""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222123","AZ","040134222123","=""040134222123""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222131","AZ","040134222131","=""040134222131""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222132","AZ","040134222132","=""040134222132""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222151","AZ","040134222151","=""040134222151""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222161","AZ","040134222161","=""040134222161""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222162","AZ","040134222162","=""040134222162""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222163","AZ","040134222163","=""040134222163""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222164","AZ","040134222164","=""040134222164""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222171","AZ","040134222171","=""040134222171""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222172","AZ","040134222172","=""040134222172""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222181","AZ","040134222181","=""040134222181""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222182","AZ","040134222182","=""040134222182""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222191","AZ","040134222191","=""040134222191""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222192","AZ","040134222192","=""040134222192""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222193","AZ","040134222193","=""040134222193""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222201","AZ","040134222201","=""040134222201""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222202","AZ","040134222202","=""040134222202""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222211","AZ","040134222211","=""040134222211""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222212","AZ","040134222212","=""040134222212""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222213","AZ","040134222213","=""040134222213""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222221","AZ","040134222221","=""040134222221""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222222","AZ","040134222222","=""040134222222""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222231","AZ","040134222231","=""040134222231""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222232","AZ","040134222232","=""040134222232""","1.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222241","AZ","040134222241","=""040134222241""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222251","AZ","040134222251","=""040134222251""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222261","AZ","040134222261","=""040134222261""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134222271","AZ","040134222271","=""040134222271""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223011","AZ","040134223011","=""040134223011""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223012","AZ","040134223012","=""040134223012""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223013","AZ","040134223013","=""040134223013""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223014","AZ","040134223014","=""040134223014""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223015","AZ","040134223015","=""040134223015""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223021","AZ","040134223021","=""040134223021""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223022","AZ","040134223022","=""040134223022""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223023","AZ","040134223023","=""040134223023""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223041","AZ","040134223041","=""040134223041""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223042","AZ","040134223042","=""040134223042""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223051","AZ","040134223051","=""040134223051""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223052","AZ","040134223052","=""040134223052""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223053","AZ","040134223053","=""040134223053""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223054","AZ","040134223054","=""040134223054""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223071","AZ","040134223071","=""040134223071""","2.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223072","AZ","040134223072","=""040134223072""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223073","AZ","040134223073","=""040134223073""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223074","AZ","040134223074","=""040134223074""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223081","AZ","040134223081","=""040134223081""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223082","AZ","040134223082","=""040134223082""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223083","AZ","040134223083","=""040134223083""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223091","AZ","040134223091","=""040134223091""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223092","AZ","040134223092","=""040134223092""","1.9","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134223093","AZ","040134223093","=""040134223093""","1.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224011","AZ","040134224011","=""040134224011""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224012","AZ","040134224012","=""040134224012""","1.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224013","AZ","040134224013","=""040134224013""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224021","AZ","040134224021","=""040134224021""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224022","AZ","040134224022","=""040134224022""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224023","AZ","040134224023","=""040134224023""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224031","AZ","040134224031","=""040134224031""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224032","AZ","040134224032","=""040134224032""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224033","AZ","040134224033","=""040134224033""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224041","AZ","040134224041","=""040134224041""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134224042","AZ","040134224042","=""040134224042""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225011","AZ","040134225011","=""040134225011""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225012","AZ","040134225012","=""040134225012""","2.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225013","AZ","040134225013","=""040134225013""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225014","AZ","040134225014","=""040134225014""","2.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225021","AZ","040134225021","=""040134225021""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225022","AZ","040134225022","=""040134225022""","3.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225023","AZ","040134225023","=""040134225023""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225024","AZ","040134225024","=""040134225024""","N/A","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225031","AZ","040134225031","=""040134225031""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225032","AZ","040134225032","=""040134225032""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225033","AZ","040134225033","=""040134225033""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225034","AZ","040134225034","=""040134225034""","1.7","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225041","AZ","040134225041","=""040134225041""","2.4","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225042","AZ","040134225042","=""040134225042""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225043","AZ","040134225043","=""040134225043""","1.8","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225061","AZ","040134225061","=""040134225061""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225062","AZ","040134225062","=""040134225062""","1.6","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225063","AZ","040134225063","=""040134225063""","2.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225064","AZ","040134225064","=""040134225064""","2.2","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225071","AZ","040134225071","=""040134225071""","2.0","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225072","AZ","040134225072","=""040134225072""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225073","AZ","040134225073","=""040134225073""","2.3","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225081","AZ","040134225081","=""040134225081""","2.1","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225082","AZ","040134225082","=""040134225082""","2.5","2019-2023","2021","Census","Arizona (State)"
"Block Group","040134225091","AZ","040134225091","=""040134225091""","2.1","2019-2023","2021","Census","Arizona (State)"
